idx,pass,fail,inconclusive,stage1_fail,pass_pct,fail_pct,inconclusive_pct
306,53,1,0,0,98.1,1.9,0.0
307,53,1,0,0,98.1,1.9,0.0
308,53,1,0,0,98.1,1.9,0.0
309,53,1,0,0,98.1,1.9,0.0
310,53,1,0,0,98.1,1.9,0.0
311,53,1,0,0,98.1,1.9,0.0
312,53,1,0,0,98.1,1.9,0.0
313,53,1,0,0,98.1,1.9,0.0
314,53,1,0,0,98.1,1.9,0.0
315,53,1,0,0,98.1,1.9,0.0
316,53,1,0,0,98.1,1.9,0.0
317,53,1,0,0,98.1,1.9,0.0
318,53,1,0,0,98.1,1.9,0.0
319,53,1,0,0,98.1,1.9,0.0
320,53,1,0,0,98.1,1.9,0.0
321,53,1,0,0,98.1,1.9,0.0
322,53,1,0,0,98.1,1.9,0.0
323,53,1,0,0,98.1,1.9,0.0
324,53,1,0,0,98.1,1.9,0.0
325,53,1,0,0,98.1,1.9,0.0
326,53,1,0,0,98.1,1.9,0.0
327,53,1,0,0,98.1,1.9,0.0
328,53,1,0,0,98.1,1.9,0.0
329,53,1,0,0,98.1,1.9,0.0
330,53,1,0,0,98.1,1.9,0.0
331,53,1,0,0,98.1,1.9,0.0
332,53,1,0,0,98.1,1.9,0.0
333,53,1,0,0,98.1,1.9,0.0
334,53,1,0,0,98.1,1.9,0.0
335,53,1,0,0,98.1,1.9,0.0
336,53,1,0,0,98.1,1.9,0.0
337,53,1,0,0,98.1,1.9,0.0
338,53,1,0,0,98.1,1.9,0.0
339,53,1,0,0,98.1,1.9,0.0
340,53,1,0,0,98.1,1.9,0.0
341,53,1,0,0,98.1,1.9,0.0
342,53,1,0,0,98.1,1.9,0.0
343,53,1,0,0,98.1,1.9,0.0
344,53,1,0,0,98.1,1.9,0.0
345,53,1,0,0,98.1,1.9,0.0
346,53,1,0,0,98.1,1.9,0.0
347,53,1,0,0,98.1,1.9,0.0
348,53,1,0,0,98.1,1.9,0.0
349,53,1,0,0,98.1,1.9,0.0
350,53,1,0,0,98.1,1.9,0.0
